Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,is_sequential_from_prev,sequence_break,sequence_id,sequence_length,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,distance_from_ego_y,is_ego,scenario_label,window_valid,expected_window_size
954,2458,313.0,1118847224700,64.94,767.391,6451636.207,1872802.17,14.0,6.9,2,56.33,-5.29,6,,,,,,,949.0,0.0,95.32,1.69,us-101,1118847224.7,True,0,0,86,949.0,95.31600000000005,55.05,1.2800000000000011,1.6921001242677087,74.46562499999996,False,True,False,True,819.994,-52.603000000000065,False,car_following,True,50
956,2458,306.0,1118847224700,53.056,772.716,6451648.028,1872807.605,16.0,7.4,2,40.03,0.55,5,,,,,,,942.0,958.0,174.67,4.36,us-101,1118847224.7,True,0,0,97,942.0,174.66499999999996,45.53,-5.5,4.363352485635772,inf,False,False,False,False,819.994,-47.27800000000002,False,car_following,True,50
957,2458,508.0,1118847224700,29.951,752.721,6451648.248,1872838.159,16.0,8.5,2,32.5,-8.44,3,,,,,,,953.0,962.0,49.03,1.51,us-101,1118847224.7,True,0,0,131,953.0,49.03200000000004,33.95,-1.4500000000000028,1.5086769230769244,inf,False,True,False,True,819.994,-67.27300000000002,False,car_following,True,50
959,2458,612.0,1118847224700,9.007,754.709,6451663.575,1872852.572,25.0,8.5,3,27.5,-11.2,1,,,,,,,948.0,966.0,85.63,3.11,us-101,1118847224.7,True,0,0,195,948.0,85.63200000000006,19.99,7.510000000000002,3.1138909090909115,11.402396804260992,False,True,False,False,819.994,-65.28500000000008,False,car_following,True,50
945,2459,471.0,1118847224800,28.399,869.785,6451737.16,1872762.049,17.5,5.9,2,30.0,0.0,3,,,,,,,933.0,953.0,82.33,2.74,us-101,1118847224.8,True,0,0,85,933.0,82.32600000000002,26.64,3.3599999999999994,2.7442000000000006,24.501785714285724,False,False,False,False,823.266,46.519000000000005,False,car_following,True,50
947,2459,471.0,1118847224800,17.626,861.314,6451737.916,1872775.731,18.0,8.4,2,24.99,0.18,2,,,,,,,943.0,950.0,46.95,1.88,us-101,1118847224.8,True,0,0,93,943.0,46.94799999999998,29.61,-4.620000000000001,1.8786714685874344,inf,False,False,False,True,823.266,38.048,False,car_following,True,50
948,2459,591.0,1118847224800,5.583,842.339,6451731.624,1872797.306,17.0,6.4,2,20.0,0.13,1,,,,,,,944.0,959.0,47.0,2.35,us-101,1118847224.8,True,0,0,139,944.0,47.00299999999993,20.0,0.0,2.3501499999999966,inf,False,False,False,False,823.266,19.073000000000093,False,car_following,True,50
950,2459,472.0,1118847224800,17.704,823.266,6451709.31,1872800.791,13.5,7.4,2,31.84,-8.54,2,,,,,,,947.0,967.0,38.05,1.19,us-101,1118847224.8,True,0,0,109,947.0,38.048,24.99,6.850000000000001,1.1949748743718591,5.5544525547445245,False,True,False,True,823.266,0.0,True,car_following,True,50
952,2459,460.0,1118847224800,40.911,820.9,6451692.196,1872784.938,15.5,7.4,2,41.35,-7.48,4,,,,,,,946.0,955.0,36.86,0.89,us-101,1118847224.8,True,0,0,91,946.0,36.85800000000006,34.98,6.3700000000000045,0.8913663845223715,5.786185243328106,False,True,False,True,823.266,-2.3659999999999854,False,car_following,True,50
953,2459,468.0,1118847224800,30.649,805.142,6451687.135,1872803.058,14.5,6.4,2,33.97,0.64,3,,,,,,,945.0,957.0,64.64,1.9,us-101,1118847224.8,True,0,0,108,945.0,64.64299999999992,30.0,3.969999999999999,1.9029437739181607,16.282871536523913,False,False,False,True,823.266,-18.12399999999991,False,car_following,True,50
954,2459,313.0,1118847224800,64.881,772.977,6451640.402,1872798.565,14.0,6.9,2,55.99,-1.67,6,,,,,,,949.0,0.0,95.26,1.7,us-101,1118847224.8,True,0,0,86,949.0,95.25599999999996,54.97,1.0200000000000031,1.7013038042507584,93.38823529411734,False,False,False,True,823.266,-50.28899999999999,False,car_following,True,50
956,2459,306.0,1118847224800,53.031,776.72,6451651.051,1872804.985,16.0,7.4,2,40.11,1.02,5,,,,,,,942.0,958.0,175.21,4.37,us-101,1118847224.8,True,0,0,97,942.0,175.21399999999994,46.39,-6.280000000000001,4.368337073049114,inf,False,False,False,False,823.266,-46.545999999999935,False,car_following,True,50
957,2459,508.0,1118847224800,29.928,755.928,6451650.667,1872836.065,16.0,8.5,2,31.67,-8.26,3,,,,,,,953.0,962.0,49.21,1.55,us-101,1118847224.8,True,0,0,131,953.0,49.214000000000055,33.97,-2.299999999999997,1.5539627407641317,inf,False,True,False,True,823.266,-67.33799999999997,False,car_following,True,50
959,2459,612.0,1118847224800,8.969,757.401,6451665.612,1872850.835,25.0,8.5,3,26.37,-10.72,1,,,,,,,948.0,966.0,84.94,3.22,us-101,1118847224.8,True,0,0,195,948.0,84.9380000000001,20.0,6.370000000000001,3.2210087220326167,13.334065934065949,False,True,False,False,823.266,-65.86500000000001,False,car_following,True,50
945,2460,471.0,1118847224900,28.406,872.784,6451739.408,1872760.062,17.5,5.9,2,30.0,0.0,3,,,,,,,933.0,953.0,81.99,2.73,us-101,1118847224.9,True,0,0,85,933.0,81.98800000000006,26.64,3.3599999999999994,2.732933333333335,24.401190476190497,False,False,False,False,826.402,46.38199999999995,False,car_following,True,50
947,2460,471.0,1118847224900,17.633,863.815,6451739.789,1872774.075,18.0,8.4,2,25.0,0.0,2,,,,,,,943.0,950.0,47.42,1.9,us-101,1118847224.9,True,0,0,93,943.0,47.41999999999996,29.73,-4.73,1.8967999999999985,inf,False,False,False,True,826.402,37.41300000000001,False,car_following,True,50
948,2460,591.0,1118847224900,5.588,844.341,6451733.122,1872795.982,17.0,6.4,2,20.0,-0.03,1,,,,,,,944.0,959.0,47.0,2.35,us-101,1118847224.9,True,0,0,139,944.0,47.000999999999976,20.0,0.0,2.350049999999998,inf,False,False,False,False,826.402,17.938999999999965,False,car_following,True,50
950,2460,472.0,1118847224900,17.735,826.402,6451711.693,1872798.654,13.5,7.4,2,30.64,-11.2,2,,,,,,,947.0,967.0,37.41,1.22,us-101,1118847224.9,True,0,0,109,947.0,37.41300000000001,25.0,5.640000000000001,1.2210509138381205,6.6335106382978735,False,True,False,True,826.402,0.0,True,car_following,True,50
952,2460,460.0,1118847224900,40.822,825.008,6451695.329,1872782.3,15.5,7.4,2,40.53,-8.93,4,,,,,,,946.0,955.0,36.25,0.89,us-101,1118847224.9,True,0,0,91,946.0,36.25199999999995,35.0,5.530000000000001,0.8944485566247212,6.555515370705234,False,True,False,True,826.402,-1.3940000000000055,False,car_following,True,50
953,2460,468.0,1118847224900,30.572,808.548,6451689.73,1872800.877,14.5,6.4,2,33.95,-0.42,3,,,,,,,945.0,957.0,64.24,1.89,us-101,1118847224.9,True,0,0,108,945.0,64.23599999999999,30.0,3.950000000000003,1.8920765832106037,16.262278481012643,False,False,False,True,826.402,-17.854000000000042,False,car_following,True,50
954,2460,313.0,1118847224900,64.837,778.551,6451644.619,1872794.922,14.0,6.9,2,55.88,0.46,6,,,,,,,949.0,0.0,95.19,1.7,us-101,1118847224.9,True,0,0,86,949.0,95.188,54.6,1.2800000000000011,1.7034359341445953,74.36562499999992,False,False,False,True,826.402,-47.851,False,car_following,True,50
956,2460,306.0,1118847224900,53.007,780.743,6451654.073,1872802.364,16.0,7.4,2,40.13,-0.06,5,,,,,,,942.0,958.0,175.88,4.38,us-101,1118847224.9,True,0,0,97,942.0,175.88299999999992,47.45,-7.32,4.382830799900322,inf,False,False,False,False,826.402,-45.65899999999999,False,car_following,True,50
957,2460,508.0,1118847224900,29.909,759.045,6451653.027,1872834.019,16.0,8.5,2,30.92,-6.93,3,,,,,,,953.0,962.0,49.5,1.6,us-101,1118847224.9,True,0,0,131,953.0,49.50300000000004,33.95,-3.030000000000001,1.601002587322123,inf,False,True,False,True,826.402,-67.35700000000008,False,car_following,True,50
959,2460,612.0,1118847224900,8.912,759.956,6451667.563,1872849.198,25.0,8.5,3,25.53,-6.28,1,,,,,,,948.0,966.0,84.38,3.31,us-101,1118847224.9,True,0,0,195,948.0,84.38499999999999,20.0,5.530000000000001,3.305327066196631,15.259493670886071,False,True,False,False,826.402,-66.44600000000003,False,car_following,True,50
945,2461,471.0,1118847225000,28.412,875.784,6451741.656,1872758.076,17.5,5.9,2,30.0,0.0,3,,,,,,,933.0,953.0,81.64,2.72,us-101,1118847225.0,True,0,0,85,933.0,81.63999999999999,26.77,3.2300000000000004,2.721333333333333,25.275541795665628,False,False,False,False,829.374,46.40999999999997,False,car_following,True,50
947,2461,471.0,1118847225000,17.639,866.315,6451741.662,1872772.419,18.0,8.4,2,25.0,0.0,2,,,,,,,943.0,950.0,47.89,1.92,us-101,1118847225.0,True,0,0,93,943.0,47.89099999999996,29.82,-4.82,1.9156399999999985,inf,False,False,False,True,829.374,36.94100000000003,False,car_following,True,50
948,2461,591.0,1118847225000,5.592,846.34,6451734.621,1872794.657,17.0,6.4,2,20.0,0.0,1,,,,,,,944.0,959.0,47.0,2.35,us-101,1118847225.0,True,0,0,139,944.0,47.00199999999995,20.0,0.0,2.3500999999999976,inf,False,False,False,False,829.374,16.966000000000008,False,car_following,True,50
950,2461,472.0,1118847225000,17.715,829.374,6451713.945,1872796.699,13.5,7.4,2,28.91,-11.2,2,,,,,,,947.0,967.0,36.94,1.28,us-101,1118847225.0,True,0,0,109,947.0,36.94100000000003,25.0,3.91,1.2777931511587697,9.44782608695653,False,True,False,True,829.374,0.0,True,car_following,True,50
952,2461,460.0,1118847225000,40.739,829.025,6451698.407,1872779.703,15.5,7.4,2,39.57,-10.23,4,,,,,,,946.0,955.0,35.73,0.9,us-101,1118847225.0,True,0,0,91,946.0,35.735000000000014,35.0,4.57,0.9030831437958052,7.819474835886217,False,True,False,True,829.374,-0.3490000000000464,False,car_following,True,50
953,2461,468.0,1118847225000,30.522,811.961,6451692.344,1872798.645,14.5,6.4,2,33.71,-3.85,3,,,,,,,945.0,957.0,63.82,1.89,us-101,1118847225.0,True,0,0,108,945.0,63.82299999999998,30.0,3.710000000000001,1.89329575793533,17.202964959568725,False,True,False,True,829.374,-17.41300000000001,False,car_following,True,50
954,2461,313.0,1118847225000,64.789,784.143,6451648.837,1872791.278,14.0,6.9,2,55.88,-0.19,6,,,,,,,949.0,0.0,95.05,1.7,us-101,1118847225.0,True,0,0,86,949.0,95.04700000000004,54.0,1.8800000000000023,1.7009126700071586,50.55691489361696,False,False,False,True,829.374,-45.230999999999995,False,car_following,True,50
956,2461,306.0,1118847225000,52.975,784.77,6451657.105,1872799.739,16.0,7.4,2,40.0,-2.46,5,,,,,,,942.0,958.0,176.69,4.42,us-101,1118847225.0,True,0,0,97,942.0,176.69500000000005,48.19,-8.189999999999998,4.417375000000002,inf,False,False,False,False,829.374,-44.60400000000004,False,car_following,True,50
957,2461,508.0,1118847225000,29.873,762.085,6451655.34,1872832.036,16.0,8.5,2,30.37,-4.33,3,,,,,,,953.0,962.0,49.88,1.64,us-101,1118847225.0,True,0,0,131,953.0,49.875999999999976,33.71,-3.34,1.6422785643727351,inf,False,True,False,True,829.374,-67.28899999999999,False,car_following,True,50
959,2461,612.0,1118847225000,8.896,762.449,6451669.43,1872847.58,25.0,8.5,3,25.1,-2.05,1,,,,,,,948.0,966.0,83.89,3.34,us-101,1118847225.0,True,0,0,195,948.0,83.89100000000008,20.0,5.100000000000001,3.342270916334664,16.44921568627452,False,False,False,False,829.374,-66.92500000000007,False,car_following,True,50
945,2462,471.0,1118847225100,28.42,878.784,6451743.903,1872756.089,17.5,5.9,2,30.0,0.0,3,,,,,,,933.0,953.0,81.3,2.71,us-101,1118847225.1,True,0,0,85,933.0,81.30200000000002,27.17,2.8299999999999983,2.7100666666666675,28.728621908127234,False,False,False,False,832.185,46.599000000000046,False,car_following,True,50
