Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,is_sequential_from_prev,sequence_break,sequence_id,sequence_length,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,distance_from_ego_y,is_ego,scenario_label,window_valid,expected_window_size
1062,2771,486.0,1118847256000,41.991,470.511,6451428.707,1873017.33,14.0,5.4,2,32.39,2.76,4,,,,,,,,,68.33,2.11,us-101,1118847256.0,True,0,0,286,1059.0,68.33499999999998,26.34,6.050000000000001,2.109756097560975,11.295041322314043,False,False,False,False,444.32,26.19100000000003,False,lane_change,True,50
1052,2772,286.0,1118847256100,55.549,448.396,6451403.266,1873022.339,15.0,5.9,2,40.52,-4.24,5,,,,,,,,,120.29,2.97,us-101,1118847256.1,True,0,0,217,1051.0,120.29199999999996,47.88,-7.359999999999999,2.9687068114511344,inf,False,True,False,False,448.396,0.0,True,lane_change,True,50
1062,2772,486.0,1118847256100,41.961,473.784,6451431.118,1873015.149,14.0,5.4,2,32.56,0.06,4,,,,,,,,,67.75,2.08,us-101,1118847256.1,True,0,0,286,1059.0,67.75199999999995,27.48,5.080000000000002,2.0808353808353792,13.337007874015734,False,False,False,False,448.396,25.387999999999977,False,lane_change,True,50
1052,2773,286.0,1118847256200,55.292,452.406,6451406.378,1873019.82,15.0,5.9,2,40.35,-0.55,5,,,,,,,,,121.08,3.0,us-101,1118847256.2,True,0,0,217,1051.0,121.08300000000004,48.36,-8.009999999999998,3.000817843866172,inf,False,False,False,False,452.406,0.0,True,lane_change,True,50
1062,2773,486.0,1118847256200,41.93,477.046,6451433.53,1873012.968,14.0,5.4,2,32.54,-0.58,4,,,,,,,,,67.3,2.07,us-101,1118847256.2,True,0,0,286,1059.0,67.29599999999999,28.63,3.91,2.068100799016595,17.211253196930944,False,False,False,False,452.406,24.639999999999986,False,lane_change,True,50
1052,2774,286.0,1118847256300,55.036,456.391,6451409.446,1873017.341,15.0,5.9,2,40.67,6.83,5,,,,,,,,,121.97,3.0,us-101,1118847256.3,True,0,0,217,1051.0,121.97200000000004,48.78,-8.11,2.999065650356529,inf,False,False,False,False,456.391,0.0,True,lane_change,True,50
1062,2774,486.0,1118847256300,41.897,480.3,6451435.948,1873010.785,14.0,5.4,2,32.44,-1.17,4,,,,,,,,,66.99,2.06,us-101,1118847256.3,True,0,0,286,1059.0,66.988,29.47,2.969999999999999,2.06498150431566,22.554882154882165,False,False,False,False,456.391,23.908999999999992,False,lane_change,True,50
1052,2775,286.0,1118847256400,54.993,460.47,6451412.466,1873014.616,15.0,5.9,2,41.63,11.2,5,,,,,,,,,122.83,2.95,us-101,1118847256.4,True,0,0,217,1051.0,122.82499999999992,48.84,-7.210000000000001,2.9503963487869305,inf,False,False,False,False,460.47,0.0,True,lane_change,True,50
1062,2775,486.0,1118847256400,41.867,483.546,6451438.359,1873008.604,14.0,5.4,2,32.26,-2.37,4,,,,,,,,,66.75,2.07,us-101,1118847256.4,True,0,0,286,1059.0,66.75200000000001,29.89,2.369999999999997,2.0691878487290767,28.16540084388189,False,False,False,False,460.47,23.075999999999965,False,lane_change,True,50
1052,2776,286.0,1118847256500,54.976,464.709,6451415.581,1873011.769,15.0,5.9,2,43.05,11.2,5,,,,,,,,,123.51,2.87,us-101,1118847256.5,True,0,0,217,1051.0,123.50500000000004,48.35,-5.300000000000004,2.868873403019746,inf,False,False,False,False,464.709,0.0,True,lane_change,True,50
1062,2776,486.0,1118847256500,41.851,486.802,6451440.739,1873006.433,14.0,5.4,2,31.67,-8.38,4,,,,,,,,,66.51,2.1,us-101,1118847256.5,True,0,0,286,1059.0,66.51400000000001,29.94,1.7300000000000004,2.10022102936533,38.44739884393064,False,True,False,False,464.709,22.093000000000018,False,lane_change,True,50
1052,2777,286.0,1118847256600,55.048,469.089,6451418.752,1873008.748,15.0,5.9,2,44.58,11.2,5,,,,,,,,,123.94,2.78,us-101,1118847256.6,True,0,0,217,1051.0,123.93599999999998,47.38,-2.8000000000000043,2.780080753701211,inf,False,False,False,False,469.089,0.0,True,lane_change,True,50
1062,2777,486.0,1118847256600,41.854,489.934,6451443.076,1873004.275,14.0,5.4,2,30.64,-11.2,4,,,,,,,,,66.38,2.17,us-101,1118847256.6,True,0,0,286,1059.0,66.38100000000003,29.75,0.8900000000000006,2.166481723237599,74.58539325842695,False,True,False,False,469.089,20.845000000000027,False,lane_change,True,50
1052,2778,286.0,1118847256700,55.147,473.613,6451422.037,1873005.586,15.0,5.9,2,45.98,11.2,5,,,,,,,,,124.09,2.7,us-101,1118847256.7,True,0,0,217,1051.0,124.089,46.31,-0.3300000000000054,2.6987603305785126,inf,False,False,False,False,473.613,0.0,True,lane_change,True,50
1062,2778,486.0,1118847256700,41.872,492.915,6451445.38,1873002.127,14.0,5.4,2,29.9,-6.06,4,,,,,,,,,66.37,2.22,us-101,1118847256.7,True,0,0,286,1059.0,66.37299999999999,29.39,0.509999999999998,2.2198327759197323,130.14313725490246,False,True,False,False,473.613,19.30200000000002,False,lane_change,True,50
1052,2779,286.0,1118847256800,55.251,478.29,6451425.406,1873002.341,15.0,5.9,2,46.99,7.68,5,,,,,,,,,123.96,2.64,us-101,1118847256.8,True,0,0,217,1051.0,123.96499999999996,45.51,1.480000000000004,2.6381144924452005,83.76013513513489,False,False,False,False,478.29,0.0,True,lane_change,True,50
1062,2779,486.0,1118847256800,41.932,495.811,6451447.679,1872999.981,14.0,5.4,2,29.82,4.64,4,,,,,,,,,66.4,2.23,us-101,1118847256.8,True,0,0,286,1059.0,66.40500000000003,28.87,0.9499999999999992,2.226861167002013,69.90000000000008,False,False,False,False,478.29,17.520999999999958,False,lane_change,True,50
1052,2780,286.0,1118847256900,55.39,483.127,6451428.848,1872998.979,15.0,5.9,2,46.89,-7.43,5,,,,,,,,,123.62,2.64,us-101,1118847256.9,True,0,0,217,1051.0,123.62100000000004,45.09,1.7999999999999972,2.636404350607806,68.67833333333347,False,True,False,False,483.127,0.0,True,lane_change,True,50
1062,2780,486.0,1118847256900,41.996,498.767,6451449.984,1872997.834,14.0,5.4,2,30.37,10.27,4,,,,,,,,,66.3,2.18,us-101,1118847256.9,True,0,0,286,1059.0,66.30400000000003,28.31,2.0600000000000023,2.183207112281858,32.18640776699027,False,False,False,False,483.127,15.639999999999986,False,lane_change,True,50
1052,2781,286.0,1118847257000,55.531,487.755,6451432.289,1872995.616,15.0,5.9,2,45.58,-11.2,5,,,,,,,,,123.48,2.71,us-101,1118847257.0,True,0,0,217,1051.0,123.476,44.97,0.6099999999999994,2.7089951733216324,202.4196721311477,False,True,False,False,487.755,0.0,True,lane_change,True,50
1062,2781,486.0,1118847257000,42.061,501.883,6451452.288,1872995.686,14.0,5.4,2,31.14,5.24,4,,,,,,,,,65.97,2.12,us-101,1118847257.0,True,0,0,286,1059.0,65.969,27.92,3.219999999999999,2.118464996788696,20.487267080745347,False,False,False,False,487.755,14.127999999999986,False,lane_change,True,50
1052,2782,286.0,1118847257100,55.609,492.269,6451435.673,1872992.392,15.0,5.9,2,44.36,-11.2,5,,,,,,,,,123.46,2.78,us-101,1118847257.1,True,0,0,217,1051.0,123.45799999999996,44.98,-0.6199999999999974,2.783092876465284,inf,False,True,False,False,492.269,0.0,True,lane_change,True,50
1062,2782,486.0,1118847257100,42.126,505.065,6451454.593,1872993.538,14.0,5.4,2,31.47,-0.06,4,,,,,,,,,65.54,2.08,us-101,1118847257.1,True,0,0,286,1059.0,65.53699999999998,27.9,3.5700000000000003,2.0825230378137904,18.357703081232486,False,False,False,False,492.269,12.795999999999992,False,lane_change,True,50
1052,2783,286.0,1118847257200,55.743,496.538,6451438.957,1872989.253,15.0,5.9,2,44.17,7.51,5,,,,,,,,,123.72,2.8,us-101,1118847257.2,True,0,0,217,1051.0,123.71899999999994,44.73,-0.5599999999999952,2.800973511433098,inf,False,False,False,False,496.538,0.0,True,lane_change,True,50
1062,2783,486.0,1118847257200,42.191,508.201,6451456.898,1872991.39,14.0,5.4,2,31.57,1.69,4,,,,,,,,,65.18,2.06,us-101,1118847257.2,True,0,0,286,1059.0,65.18200000000002,28.22,3.3500000000000014,2.0646816598036115,19.457313432835814,False,False,False,False,496.538,11.663000000000011,False,lane_change,True,50
1052,2784,286.0,1118847257300,55.895,501.002,6451442.29,1872986.069,15.0,5.9,2,45.34,11.2,5,,,,,,,,,123.73,2.73,us-101,1118847257.3,True,0,0,217,1051.0,123.72599999999994,44.11,1.230000000000004,2.7288486987207747,100.59024390243866,False,False,False,False,501.002,0.0,True,lane_change,True,50
1062,2784,486.0,1118847257300,42.256,511.349,6451459.18,1872989.262,14.0,5.4,2,31.89,4.51,4,,,,,,,,,64.88,2.03,us-101,1118847257.3,True,0,0,286,1059.0,64.87899999999996,28.69,3.1999999999999997,2.034462213860143,20.27468749999999,False,False,False,False,501.002,10.34699999999998,False,lane_change,True,50
1052,2785,286.0,1118847257400,56.04,505.617,6451445.688,1872982.835,15.0,5.9,2,47.3,11.2,5,,,,,,,,,123.46,2.61,us-101,1118847257.4,True,0,0,217,1051.0,123.45999999999998,43.67,3.629999999999996,2.6101479915433403,34.01101928374659,False,False,False,False,505.617,0.0,True,lane_change,True,50
1062,2785,486.0,1118847257400,42.303,514.552,6451461.532,1872987.095,14.0,5.4,2,32.36,5.66,4,,,,,,,,,64.58,2.0,us-101,1118847257.4,True,0,0,286,1059.0,64.57600000000002,29.12,3.2399999999999984,1.995550061804698,19.93086419753088,False,False,False,True,505.617,8.935000000000002,False,lane_change,True,50
1052,2786,286.0,1118847257500,56.249,510.427,6451449.155,1872979.454,15.0,5.9,2,48.69,8.76,5,,,,,,,,,122.95,2.53,us-101,1118847257.5,True,0,0,217,1051.0,122.952,43.67,5.019999999999996,2.525200246457178,24.49243027888448,False,False,False,False,510.427,0.0,True,lane_change,True,50
1062,2786,486.0,1118847257500,42.384,517.834,6451463.925,1872984.846,14.0,5.4,2,32.74,2.75,4,,,,,,,,,64.23,1.96,us-101,1118847257.5,True,0,0,286,1059.0,64.23100000000011,29.47,3.270000000000003,1.9618509468540044,19.642507645259958,False,False,False,True,510.427,7.406999999999925,False,lane_change,True,50
1052,2787,286.0,1118847257600,56.55,515.368,6451452.678,1872975.9,15.0,5.9,2,49.35,4.43,5,,,,,,,,,122.36,2.48,us-101,1118847257.6,True,0,0,217,1051.0,122.3599999999999,44.11,5.240000000000002,2.479432624113473,23.35114503816791,False,False,False,False,515.368,0.0,True,lane_change,True,50
1062,2787,486.0,1118847257600,42.439,521.156,6451466.386,1872982.571,14.0,5.4,2,32.75,-2.46,4,,,,,,,,,63.88,1.95,us-101,1118847257.6,True,0,0,286,1059.0,63.875,29.72,3.030000000000001,1.950381679389313,21.08085808580857,False,False,False,True,515.368,5.787999999999897,False,lane_change,True,50
1052,2788,286.0,1118847257700,57.087,520.36,6451456.007,1872972.202,15.0,5.9,2,49.56,-0.52,5,,,,,,,,,121.84,2.46,us-101,1118847257.7,True,0,0,217,1051.0,121.84000000000005,44.73,4.830000000000005,2.458434221146086,25.22567287784677,False,False,False,False,520.36,0.0,True,lane_change,True,50
1062,2788,486.0,1118847257700,42.499,524.441,6451468.8,1872980.332,14.0,5.4,2,32.4,-5.51,4,,,,,,,,,63.58,1.96,us-101,1118847257.7,True,0,0,286,1059.0,63.57999999999993,29.9,2.5,1.9623456790123437,25.43199999999997,False,True,False,True,520.36,4.081000000000017,False,lane_change,True,50
1052,2789,286.0,1118847257800,57.848,525.336,6451459.221,1872968.307,15.0,5.9,2,49.33,-4.0,5,,,,,,,,,121.39,2.46,us-101,1118847257.8,True,0,0,217,1051.0,121.39300000000004,45.0,4.329999999999998,2.4608351915669986,28.03533487297923,False,True,False,False,525.336,0.0,True,lane_change,True,50
1062,2789,486.0,1118847257800,42.527,527.649,6451471.165,1872978.179,14.0,5.4,2,31.94,-4.51,4,,,,,,,,,63.38,1.98,us-101,1118847257.8,True,0,0,286,1059.0,63.375999999999976,29.99,1.9500000000000028,1.9842204132748893,32.50051282051276,False,True,False,True,525.336,2.312999999999988,False,lane_change,True,50
1052,2790,286.0,1118847257900,58.782,530.257,6451462.291,1872964.309,15.0,5.9,2,48.91,-5.08,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847257.9,True,0,0,217,,,,,,inf,False,True,True,False,530.257,0.0,True,lane_change,True,50
1062,2790,486.0,1118847257900,42.567,530.802,6451473.468,1872976.066,14.0,5.4,2,31.62,-1.68,4,,,,,,,,,63.23,2.0,us-101,1118847257.9,True,0,0,286,1059.0,63.226999999999975,30.01,1.6099999999999994,1.9995888678051856,39.27142857142857,False,False,False,True,530.257,0.5450000000000728,False,lane_change,True,50
1052,2791,286.0,1118847258000,59.817,535.117,6451465.19,1872960.327,15.0,5.9,2,48.5,-3.76,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.0,True,0,0,217,,,,,,inf,False,True,False,False,535.117,0.0,True,lane_change,True,50
1062,2791,486.0,1118847258000,42.609,533.942,6451475.792,1872973.932,14.0,5.4,2,31.52,0.09,4,,,,,,,,,63.09,2.0,us-101,1118847258.0,True,0,0,286,1059.0,63.08699999999999,30.0,1.5199999999999996,2.001491116751269,41.5046052631579,False,False,False,False,535.117,-1.1749999999999545,False,lane_change,True,50
1052,2792,286.0,1118847258100,60.843,539.93,6451468.096,1872956.352,15.0,5.9,2,48.23,-1.18,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.1,True,0,0,217,,,,,,inf,False,False,False,False,539.93,0.0,True,lane_change,True,50
1062,2792,486.0,1118847258100,42.649,537.092,6451478.116,1872971.799,14.0,5.4,2,31.53,0.25,4,,,,,,,,,62.94,2.0,us-101,1118847258.1,True,0,0,286,1059.0,62.93700000000001,30.0,1.5300000000000011,1.996098953377736,41.13529411764704,False,False,False,True,539.93,-2.8379999999999654,False,lane_change,True,50
1052,2793,286.0,1118847258200,61.869,544.736,6451471.002,1872952.377,15.0,5.9,2,48.18,0.32,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.2,True,0,0,217,,,,,,inf,False,False,False,False,544.736,0.0,True,lane_change,True,50
1062,2793,486.0,1118847258200,42.691,540.248,6451480.439,1872969.665,14.0,5.4,2,31.54,0.0,4,,,,,,,,,62.78,1.99,us-101,1118847258.2,True,0,0,286,1059.0,62.77999999999997,30.0,1.5399999999999991,1.9904882688649328,40.76623376623377,False,False,False,True,544.736,-4.487999999999943,False,lane_change,True,50
1052,2794,286.0,1118847258300,62.894,549.549,6451473.908,1872948.402,15.0,5.9,2,48.27,1.25,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.3,True,0,0,217,,,,,,inf,False,False,False,False,549.549,0.0,True,lane_change,True,50
1062,2794,486.0,1118847258300,42.733,543.403,6451482.763,1872967.531,14.0,5.4,2,31.54,0.0,4,,,,,,,,,62.63,1.99,us-101,1118847258.3,True,0,0,286,1059.0,62.625,30.0,1.5399999999999991,1.985573874445149,40.66558441558444,False,False,False,True,549.549,-6.145999999999958,False,lane_change,True,50
1052,2795,286.0,1118847258400,63.92,554.371,6451476.814,1872944.427,15.0,5.9,2,48.48,2.98,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.4,True,0,0,217,,,,,,inf,False,False,False,False,554.371,0.0,True,lane_change,True,50
1062,2795,486.0,1118847258400,42.774,546.557,6451485.087,1872965.398,14.0,5.4,2,31.54,0.0,4,,,,,,,,,62.47,1.98,us-101,1118847258.4,True,0,0,286,1059.0,62.471,30.0,1.5399999999999991,1.980691185795815,40.56558441558444,False,False,False,True,554.371,-7.8139999999999645,False,lane_change,True,50
1052,2796,286.0,1118847258500,64.989,559.22,6451479.718,1872940.396,15.0,5.9,2,48.89,5.07,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.5,True,0,0,217,,,,,,inf,False,False,False,False,559.22,0.0,True,lane_change,True,50
1062,2796,486.0,1118847258500,42.815,549.712,6451487.411,1872963.264,14.0,5.4,2,31.55,0.0,4,,,,,,,,,62.32,1.98,us-101,1118847258.5,True,0,0,286,1059.0,62.315000000000055,29.99,1.5600000000000025,1.975118858954043,39.9455128205128,False,False,False,True,559.22,-9.508000000000038,False,lane_change,True,50
1052,2797,286.0,1118847258600,65.797,564.116,6451482.826,1872936.533,15.0,5.9,2,49.53,7.67,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.6,True,0,0,217,,,,,,inf,False,False,False,False,564.116,0.0,True,lane_change,True,50
1062,2797,486.0,1118847258600,42.856,552.865,6451489.735,1872961.131,14.0,5.4,2,31.55,0.14,4,,,,,,,,,62.16,1.97,us-101,1118847258.6,True,0,0,286,1059.0,62.15999999999997,30.01,1.5399999999999991,1.970206022187004,40.36363636363637,False,False,False,True,564.116,-11.250999999999976,False,lane_change,True,50
1052,2798,286.0,1118847258700,66.367,569.086,6451486.162,1872932.785,15.0,5.9,2,50.52,11.2,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.7,True,0,0,217,,,,,,inf,False,False,False,False,569.086,0.0,True,lane_change,True,50
1062,2798,486.0,1118847258700,42.897,556.022,6451492.059,1872958.997,14.0,5.4,2,31.57,0.13,4,,,,,,,,,62.01,1.96,us-101,1118847258.7,True,0,0,286,1059.0,62.00699999999995,30.02,1.5500000000000007,1.964111498257838,40.00451612903221,False,False,False,True,569.086,-13.063999999999965,False,lane_change,True,50
1052,2799,286.0,1118847258800,66.635,574.215,6451489.746,1872929.219,15.0,5.9,2,51.85,11.2,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.8,True,0,0,217,,,,,,inf,False,False,False,False,574.215,0.0,True,lane_change,True,50
1062,2799,486.0,1118847258800,42.939,559.185,6451494.382,1872956.863,14.0,5.4,2,31.52,-0.85,4,,,,,,,,,61.86,1.96,us-101,1118847258.8,True,0,0,286,1059.0,61.85800000000006,29.92,1.599999999999998,1.962500000000002,38.66125000000009,False,False,False,True,574.215,-15.030000000000086,False,lane_change,True,50
1052,2800,286.0,1118847258900,66.753,579.469,6451493.58,1872925.632,15.0,5.9,2,53.25,11.2,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847258.9,True,0,0,217,,,,,,inf,False,False,False,False,579.469,0.0,True,lane_change,True,50
1062,2800,486.0,1118847258900,43.003,562.343,6451496.703,1872954.702,14.0,5.4,2,31.34,-2.55,4,,,,,,,,,61.7,1.97,us-101,1118847258.9,True,0,0,286,1059.0,61.69900000000007,29.62,1.7199999999999989,1.968698149329932,35.87151162790704,False,False,False,True,579.469,-17.12600000000009,False,lane_change,True,50
1052,2801,286.0,1118847259000,66.836,584.864,6451497.606,1872921.921,15.0,5.9,2,54.35,8.48,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847259.0,True,0,0,217,,,,,,inf,False,False,False,False,584.864,0.0,True,lane_change,True,50
1062,2801,486.0,1118847259000,43.022,565.467,6451499.03,1872952.595,14.0,5.4,2,31.09,-2.93,4,,,,,,,,,61.55,1.98,us-101,1118847259.0,True,0,0,286,1059.0,61.548,28.96,2.129999999999999,1.9796719202315856,28.89577464788734,False,False,False,True,584.864,-19.397000000000048,False,lane_change,True,50
1052,2802,286.0,1118847259100,66.866,590.372,6451501.723,1872918.199,15.0,5.9,2,55.04,4.13,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847259.1,True,0,0,217,,,,,,inf,False,False,False,False,590.372,0.0,True,lane_change,True,50
1062,2802,486.0,1118847259100,42.949,568.559,6451501.368,1872950.602,14.0,5.4,2,30.85,-2.17,4,,,,,,,,,61.32,1.99,us-101,1118847259.1,True,0,0,286,1059.0,61.317999999999984,28.02,2.830000000000002,1.9876175040518635,21.66713780918726,False,False,False,True,590.372,-21.812999999999988,False,lane_change,True,50
1052,2803,286.0,1118847259200,66.778,595.893,6451505.861,1872914.616,15.0,5.9,2,55.59,5.58,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847259.2,True,0,0,217,,,,,,inf,False,False,False,False,595.893,0.0,True,lane_change,True,50
1062,2803,486.0,1118847259200,42.841,571.648,6451503.711,1872948.652,14.0,5.4,2,30.45,-4.51,4,,,,,,,,,60.95,2.0,us-101,1118847259.2,True,0,0,286,1059.0,60.944999999999936,27.39,3.0599999999999987,2.0014778325123133,19.916666666666654,False,True,False,False,595.893,-24.245000000000005,False,lane_change,True,50
1052,2804,286.0,1118847259300,66.639,601.448,6451510.082,1872911.028,15.0,5.9,2,56.38,10.37,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847259.3,True,0,0,217,,,,,,inf,False,False,False,False,601.448,0.0,True,lane_change,True,50
1062,2804,486.0,1118847259300,42.801,574.709,6451506.057,1872946.608,14.0,5.4,2,29.6,-11.2,4,,,,,,,,,60.55,2.05,us-101,1118847259.3,True,0,0,286,1059.0,60.551000000000045,27.31,2.2900000000000027,2.045641891891893,26.441484716157195,False,True,False,False,601.448,-26.739000000000033,False,lane_change,True,50
1052,2805,286.0,1118847259400,66.528,607.131,6451514.386,1872907.327,15.0,5.9,2,57.39,11.14,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847259.4,True,0,0,217,,,,,,inf,False,False,False,False,607.131,0.0,True,lane_change,True,50
1062,2805,486.0,1118847259400,42.855,577.572,6451508.253,1872944.571,14.0,5.4,2,28.06,-11.2,4,,,,,,,,,60.41,2.15,us-101,1118847259.4,True,0,0,286,1059.0,60.40700000000004,27.66,0.3999999999999986,2.152779757662154,151.01750000000064,False,True,False,False,607.131,-29.55899999999997,False,lane_change,True,50
1052,2806,286.0,1118847259500,66.485,612.964,6451518.756,1872903.477,15.0,5.9,2,58.13,4.86,7,,,,,,,0.0,0.0,0.0,0.0,us-101,1118847259.5,True,0,0,217,,,,,,inf,False,False,False,False,612.964,0.0,True,lane_change,True,50
1062,2806,486.0,1118847259500,42.829,580.266,6451510.285,1872942.788,14.0,5.4,2,25.98,-11.2,4,,,,,,,,,60.54,2.33,us-101,1118847259.5,True,0,0,286,1059.0,60.54100000000005,28.02,-2.039999999999999,2.330292532717477,inf,False,True,False,False,612.964,-32.69800000000009,False,lane_change,True,50
1052,2807,286.0,1118847259600,66.425,618.889,6451523.242,1872899.545,15.0,5.9,2,57.9,-8.34,6,,,,,,,,0.0,149.04,2.57,us-101,1118847259.6,True,0,0,217,1042.0,149.04399999999998,71.8,-13.9,2.5741623488773744,inf,False,True,True,False,618.889,0.0,True,lane_change,True,50
1062,2807,486.0,1118847259600,42.803,582.785,6451512.156,1872941.15,14.0,5.4,2,24.1,-11.2,4,,,,,,,,,60.88,2.53,us-101,1118847259.6,True,0,0,286,1059.0,60.88300000000004,27.83,-3.729999999999997,2.5262655601659767,inf,False,True,False,False,618.889,-36.10400000000004,False,lane_change,True,50
