Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,is_sequential_from_prev,sequence_break,sequence_id,sequence_length,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,distance_from_ego_y,is_ego,scenario_label,window_valid,expected_window_size
1054,2751,534.0,1118847254000,28.99,551.709,6451498.132,1872972.223,13.0,5.9,2,19.84,2.25,3,,,,,,,,,28.78,1.45,us-101,1118847254.0,True,0,0,316,1061.0,28.77800000000002,18.65,1.1900000000000013,1.4505040322580656,24.18319327731092,False,False,False,True,551.709,0.0,True,near_collision,True,50
1056,2751,599.0,1118847254000,18.457,509.125,6451473.407,1873008.466,14.0,7.4,2,15.06,1.55,2,,,,,,,,,78.56,5.22,us-101,1118847254.0,True,0,0,371,1049.0,78.55799999999999,19.98,-4.92,5.216334661354581,inf,False,False,False,False,551.709,-42.583999999999946,False,near_collision,True,50
1057,2751,578.0,1118847254000,30.721,614.36,6451543.659,1872929.185,13.5,7.4,2,9.97,0.07,3,,,,,,,,,28.72,2.88,us-101,1118847254.0,True,0,0,348,1055.0,28.71799999999996,4.97,5.000000000000001,2.880441323971912,5.743599999999991,False,False,False,False,551.709,62.65100000000007,False,near_collision,True,50
1059,2751,494.0,1118847254000,40.384,485.312,6451440.65,1873008.509,15.0,7.4,2,29.76,-9.79,4,,,,,,,,,65.92,2.22,us-101,1118847254.0,True,0,0,293,1050.0,65.91899999999998,30.41,-0.6499999999999986,2.215020161290322,inf,False,True,False,False,551.709,-66.39699999999993,False,near_collision,True,50
1061,2751,579.0,1118847254000,31.7,580.487,6451517.729,1872951.061,15.0,7.4,2,18.65,-0.25,3,,,,,,,,,33.87,1.82,us-101,1118847254.0,True,0,0,348,1057.0,33.87300000000005,9.97,8.679999999999998,1.8162466487935685,3.902419354838716,False,False,False,True,551.709,28.77800000000002,False,near_collision,True,50
1045,2752,335.0,1118847254100,53.848,527.901,6451463.789,1872969.588,15.0,7.9,2,41.33,10.76,5,,,,,,,,,67.15,1.62,us-101,1118847254.1,True,0,0,259,1041.0,67.149,47.93,-6.600000000000001,1.624703605129446,inf,False,False,False,True,553.734,-25.833000000000084,False,near_collision,True,50
1049,2752,530.0,1118847254100,19.613,589.679,6451532.672,1872953.914,17.5,7.4,2,19.97,-0.09,2,,,,,,,,,44.89,2.25,us-101,1118847254.1,True,0,0,312,1043.0,44.888000000000034,24.51,-4.540000000000003,2.247771657486231,inf,False,False,False,False,553.734,35.944999999999936,False,near_collision,True,50
1050,2752,487.0,1118847254100,43.051,554.275,6451490.647,1872960.054,15.5,6.4,2,31.08,8.55,4,,,,,,,,,57.77,1.86,us-101,1118847254.1,True,0,0,279,1044.0,57.77100000000007,30.0,1.0799999999999983,1.8587837837837864,53.491666666666816,False,False,False,True,553.734,0.54099999999994,False,near_collision,True,50
1053,2752,642.0,1118847254100,7.734,594.531,6451544.196,1872959.544,13.5,5.9,2,8.63,10.71,1,,,,,,,,,29.01,3.36,us-101,1118847254.1,True,0,0,412,1047.0,29.0150000000001,11.36,-2.729999999999998,3.3621089223638583,inf,False,False,False,False,553.734,40.79699999999991,False,near_collision,True,50
1054,2752,534.0,1118847254100,29.13,553.734,6451499.522,1872970.792,13.0,5.9,2,19.88,-1.58,3,,,,,,,,,28.67,1.44,us-101,1118847254.1,True,0,0,316,1061.0,28.670999999999932,18.15,1.7300000000000004,1.4422032193158922,16.572832369942155,False,False,False,True,553.734,0.0,True,near_collision,True,50
1056,2752,599.0,1118847254100,18.511,510.621,6451474.467,1873007.446,14.0,7.4,2,15.36,4.29,2,,,,,,,,,79.06,5.15,us-101,1118847254.1,True,0,0,371,1049.0,79.05799999999999,19.97,-4.609999999999999,5.147005208333333,inf,False,False,False,False,553.734,-43.113000000000056,False,near_collision,True,50
1057,2752,578.0,1118847254100,30.706,615.355,6451544.415,1872928.53,13.5,7.4,2,9.98,0.24,3,,,,,,,,,28.21,2.83,us-101,1118847254.1,True,0,0,348,1055.0,28.21000000000004,5.07,4.91,2.8266533066132298,5.745417515274957,False,False,False,False,553.734,61.62099999999998,False,near_collision,True,50
1059,2752,494.0,1118847254100,40.187,488.227,6451442.976,1873006.633,15.0,7.4,2,28.57,-11.2,4,,,,,,,,,66.05,2.31,us-101,1118847254.1,True,0,0,293,1050.0,66.048,31.08,-2.509999999999998,2.311795589779489,inf,False,True,False,False,553.734,-65.50700000000006,False,near_collision,True,50
1061,2752,579.0,1118847254100,31.725,582.405,6451519.18,1872949.73,15.0,7.4,2,18.15,-8.92,3,,,,,,,,,32.95,1.82,us-101,1118847254.1,True,0,0,348,1057.0,32.950000000000045,9.98,8.169999999999998,1.8154269972451815,4.033047735618122,False,True,False,True,553.734,28.670999999999935,False,near_collision,True,50
1045,2753,335.0,1118847254200,53.979,532.09,6451466.813,1872966.708,15.0,7.9,2,42.47,11.2,5,,,,,,,,,67.77,1.6,us-101,1118847254.2,True,0,0,259,1041.0,67.76699999999994,48.01,-5.539999999999999,1.5956439839886964,inf,False,False,False,True,555.749,-23.658999999999992,False,near_collision,True,50
1049,2753,530.0,1118847254200,19.582,591.662,6451534.183,1872952.604,17.5,7.4,2,20.1,2.03,2,,,,,,,,,45.35,2.26,us-101,1118847254.2,True,0,0,312,1043.0,45.34999999999991,24.67,-4.57,2.256218905472632,inf,False,False,False,False,555.749,35.91300000000001,False,near_collision,True,50
1050,2753,487.0,1118847254200,43.122,557.421,6451492.939,1872957.909,15.5,6.4,2,31.91,8.87,4,,,,,,,,,57.63,1.81,us-101,1118847254.2,True,0,0,279,1044.0,57.625,29.99,1.9200000000000017,1.805860231902225,30.013020833333307,False,False,False,True,555.749,1.6720000000000255,False,near_collision,True,50
1053,2753,642.0,1118847254200,7.76,595.477,6451544.89,1872958.888,13.5,5.9,2,9.47,6.26,1,,,,,,,,,29.26,3.09,us-101,1118847254.2,True,0,0,412,1047.0,29.25999999999999,12.5,-3.03,3.08975712777191,inf,False,False,False,False,555.749,39.72799999999995,False,near_collision,True,50
1054,2753,534.0,1118847254200,29.271,555.749,6451500.911,1872969.361,13.0,5.9,2,19.39,-7.18,3,,,,,,,,,28.41,1.47,us-101,1118847254.2,True,0,0,316,1061.0,28.41199999999992,16.87,2.52,1.4652913873130438,11.274603174603143,False,True,False,True,555.749,0.0,True,near_collision,True,50
1056,2753,599.0,1118847254200,18.551,512.16,6451475.59,1873006.387,14.0,7.4,2,15.9,6.94,2,,,,,,,,,79.5,5.0,us-101,1118847254.2,True,0,0,371,1049.0,79.50200000000007,20.1,-4.200000000000001,5.000125786163526,inf,False,False,False,False,555.749,-43.589000000000055,False,near_collision,True,50
1057,2753,578.0,1118847254200,30.69,616.357,6451545.171,1872927.875,13.5,7.4,2,10.0,0.0,3,,,,,,,,,27.7,2.77,us-101,1118847254.2,True,0,0,348,1055.0,27.70500000000004,5.37,4.63,2.770500000000004,5.983801295896337,False,False,False,False,555.749,60.60799999999995,False,near_collision,True,50
1059,2753,494.0,1118847254200,40.005,491.011,6451445.238,1873004.796,15.0,7.4,2,27.67,-7.36,4,,,,,,,,,66.41,2.4,us-101,1118847254.2,True,0,0,293,1050.0,66.41000000000003,31.91,-4.239999999999998,2.40007228044814,inf,False,True,False,False,555.749,-64.738,False,near_collision,True,50
1061,2753,579.0,1118847254200,31.754,584.161,6451520.544,1872948.472,15.0,7.4,2,16.87,-11.2,3,,,,,,,,,32.2,1.91,us-101,1118847254.2,True,0,0,348,1057.0,32.196000000000026,10.0,6.870000000000001,1.9084765856550103,4.686462882096073,False,True,False,True,555.749,28.41199999999992,False,near_collision,True,50
1045,2754,335.0,1118847254300,54.157,536.396,6451469.915,1872963.695,15.0,7.9,2,43.6,10.62,5,,,,,,,,,68.26,1.57,us-101,1118847254.3,True,0,0,259,1041.0,68.26100000000008,48.03,-4.43,1.5656192660550476,inf,False,False,False,True,557.667,-21.271000000000072,False,near_collision,True,50
1049,2754,530.0,1118847254300,19.551,593.655,6451535.672,1872951.313,17.5,7.4,2,20.53,6.27,2,,,,,,,,,45.85,2.23,us-101,1118847254.3,True,0,0,312,1043.0,45.846,24.9,-4.369999999999997,2.2331222601071605,inf,False,False,False,False,557.667,35.98799999999994,False,near_collision,True,50
1050,2754,487.0,1118847254300,43.232,560.678,6451495.303,1872955.646,15.5,6.4,2,32.59,5.35,4,,,,,,,,,57.37,1.76,us-101,1118847254.3,True,0,0,279,1044.0,57.36699999999996,29.99,2.600000000000005,1.760263884627185,22.06423076923071,False,False,False,True,557.667,3.0109999999999673,False,near_collision,True,50
1053,2754,642.0,1118847254300,7.744,596.484,6451545.668,1872958.214,13.5,5.9,2,9.9,2.03,1,,,,,,,,,29.56,2.99,us-101,1118847254.3,True,0,0,412,1047.0,29.56099999999992,13.63,-3.73,2.985959595959588,inf,False,False,False,False,557.667,38.81700000000001,False,near_collision,True,50
1054,2754,534.0,1118847254300,29.467,557.667,6451502.298,1872967.857,13.0,5.9,2,18.38,-11.2,3,,,,,,,,,28.08,1.53,us-101,1118847254.3,True,0,0,316,1061.0,28.076000000000025,14.94,3.4399999999999995,1.5275299238302515,8.161627906976753,False,True,False,True,557.667,0.0,True,near_collision,True,50
1056,2754,599.0,1118847254300,18.61,513.774,6451476.76,1873005.262,14.0,7.4,2,16.65,8.29,2,,,,,,,,,79.88,4.8,us-101,1118847254.3,True,0,0,371,1049.0,79.88099999999997,20.53,-3.8800000000000026,4.797657657657656,inf,False,False,False,False,557.667,-43.89300000000003,False,near_collision,True,50
1057,2754,578.0,1118847254300,30.675,617.356,6451545.926,1872927.22,13.5,7.4,2,10.0,0.0,3,,,,,,,,,27.25,2.72,us-101,1118847254.3,True,0,0,348,1055.0,27.24699999999996,5.92,4.08,2.724699999999996,6.678186274509794,False,False,False,False,557.667,59.688999999999965,False,near_collision,True,50
1059,2754,494.0,1118847254300,39.896,493.671,6451447.444,1873002.923,15.0,7.4,2,27.5,4.4,4,,,,,,,,,67.01,2.44,us-101,1118847254.3,True,0,0,293,1050.0,67.007,32.59,-5.090000000000003,2.436618181818182,inf,False,False,False,False,557.667,-63.99600000000004,False,near_collision,True,50
1061,2754,579.0,1118847254300,31.734,585.743,6451521.749,1872947.421,15.0,7.4,2,14.94,-11.2,3,,,,,,,,,31.61,2.12,us-101,1118847254.3,True,0,0,348,1057.0,31.612999999999943,10.0,4.94,2.1159973226238247,6.399392712550596,False,True,False,False,557.667,28.076000000000022,False,near_collision,True,50
1045,2755,335.0,1118847254400,54.359,540.835,6451473.101,1872960.574,15.0,7.9,2,44.45,6.57,5,,,,,,,,,68.64,1.54,us-101,1118847254.4,True,0,0,259,1041.0,68.64099999999996,47.91,-3.4599999999999937,1.5442294713160845,inf,False,False,False,True,559.428,-18.59299999999996,False,near_collision,True,50
1049,2755,530.0,1118847254400,19.479,595.709,6451537.245,1872950.004,17.5,7.4,2,21.36,10.71,2,,,,,,,,,46.3,2.17,us-101,1118847254.4,True,0,0,312,1043.0,46.303,25.0,-3.640000000000001,2.167743445692884,inf,False,False,False,False,559.428,36.28099999999995,False,near_collision,True,50
1050,2755,487.0,1118847254400,43.296,563.992,6451497.746,1872953.376,15.5,6.4,2,32.92,1.04,4,,,,,,,,,57.05,1.73,us-101,1118847254.4,True,0,0,279,1044.0,57.05200000000002,30.0,2.9200000000000017,1.7330498177399762,19.53835616438356,False,False,False,True,559.428,4.5639999999999645,False,near_collision,True,50
1053,2755,642.0,1118847254400,7.728,597.5,6451546.424,1872957.559,13.5,5.9,2,10.03,-0.08,1,,,,,,,,,29.99,2.99,us-101,1118847254.4,True,0,0,412,1047.0,29.990999999999985,14.47,-4.440000000000001,2.9901296111664992,inf,False,False,False,False,559.428,38.072,False,near_collision,True,50
1054,2755,534.0,1118847254400,29.586,559.428,6451503.517,1872966.608,13.0,5.9,2,16.96,-11.2,3,,,,,,,,,27.71,1.63,us-101,1118847254.4,True,0,0,316,1061.0,27.711000000000013,12.9,4.0600000000000005,1.6339033018867932,6.8253694581280815,False,True,False,True,559.428,0.0,True,near_collision,True,50
1056,2755,599.0,1118847254400,18.67,515.48,6451477.986,1873004.085,14.0,7.4,2,17.49,8.48,2,,,,,,,,,80.23,4.59,us-101,1118847254.4,True,0,0,371,1049.0,80.22899999999993,21.36,-3.870000000000001,4.587135506003427,inf,False,False,False,False,559.428,-43.94799999999998,False,near_collision,True,50
1057,2755,578.0,1118847254400,30.659,618.356,6451546.682,1872926.565,13.5,7.4,2,10.0,0.0,3,,,,,,,,,26.86,2.69,us-101,1118847254.4,True,0,0,348,1055.0,26.864000000000036,6.67,3.33,2.6864000000000035,8.067267267267276,False,False,False,False,559.428,58.928,False,near_collision,True,50
1059,2755,494.0,1118847254400,39.967,496.4,6451449.557,1873000.938,15.0,7.4,2,27.94,8.86,4,,,,,,,,,67.59,2.42,us-101,1118847254.4,True,0,0,293,1050.0,67.59199999999998,32.92,-4.98,2.419183965640658,inf,False,False,False,False,559.428,-63.02800000000002,False,near_collision,True,50
1061,2755,579.0,1118847254400,31.712,587.139,6451522.801,1872946.509,15.0,7.4,2,12.9,-11.2,3,,,,,,,,,31.22,2.42,us-101,1118847254.4,True,0,0,348,1057.0,31.216999999999985,10.0,2.9000000000000004,2.4199224806201536,10.764482758620684,False,True,False,False,559.428,27.711000000000013,False,near_collision,True,50
1045,2756,335.0,1118847254500,54.529,545.333,6451476.356,1872957.436,15.0,7.9,2,45.0,3.75,5,,,,,,,,,68.97,1.53,us-101,1118847254.5,True,0,0,259,1041.0,68.97400000000005,47.25,-2.25,1.5327555555555563,inf,False,False,False,True,561.052,-15.719000000000051,False,near_collision,True,50
1049,2756,530.0,1118847254500,19.422,597.901,6451538.905,1872948.595,17.5,7.4,2,22.5,11.2,2,,,,,,,,,46.61,2.07,us-101,1118847254.5,True,0,0,312,1043.0,46.61099999999999,25.0,-2.5,2.0716,inf,False,False,False,False,561.052,36.84899999999993,False,near_collision,True,50
1050,2756,487.0,1118847254500,43.222,567.301,6451500.267,1872951.221,15.5,6.4,2,33.01,-0.27,4,,,,,,,,,56.75,1.72,us-101,1118847254.5,True,0,0,279,1044.0,56.74699999999996,29.96,3.049999999999997,1.7190851257194777,18.605573770491805,False,False,False,True,561.052,6.249000000000024,False,near_collision,True,50
1053,2756,642.0,1118847254500,7.713,598.504,6451547.179,1872956.904,13.5,5.9,2,10.01,-0.23,1,,,,,,,,,30.5,3.05,us-101,1118847254.5,True,0,0,412,1047.0,30.497999999999934,14.86,-4.85,3.0467532467532403,inf,False,False,False,False,561.052,37.452,False,near_collision,True,50
1054,2756,534.0,1118847254500,29.689,561.052,6451504.651,1872965.456,13.0,5.9,2,15.42,-11.2,3,,,,,,,,,27.31,1.77,us-101,1118847254.5,True,0,0,316,1061.0,27.312999999999988,11.31,4.109999999999999,1.771271076523994,6.645498783454986,False,True,False,True,561.052,0.0,True,near_collision,True,50
1056,2756,599.0,1118847254500,18.738,517.272,6451479.282,1873002.835,14.0,7.4,2,18.32,8.27,2,,,,,,,,,80.63,4.4,us-101,1118847254.5,True,0,0,371,1049.0,80.6289999999999,22.5,-4.18,4.401146288209602,inf,False,False,False,False,561.052,-43.77999999999997,False,near_collision,True,50
1057,2756,578.0,1118847254500,30.643,619.356,6451547.438,1872925.91,13.5,7.4,2,10.0,0.03,3,,,,,,,,,26.57,2.66,us-101,1118847254.5,True,0,0,348,1055.0,26.571000000000023,7.5,2.5,2.6571000000000025,10.62840000000001,False,False,False,False,561.052,58.303999999999974,False,near_collision,True,50
1059,2756,494.0,1118847254500,40.085,499.28,6451451.671,1872998.889,15.0,7.4,2,28.44,1.47,4,,,,,,,,,68.02,2.39,us-101,1118847254.5,True,0,0,293,1050.0,68.02100000000007,33.01,-4.569999999999997,2.391736990154714,inf,False,False,False,False,561.052,-61.77200000000005,False,near_collision,True,50
1061,2756,579.0,1118847254500,31.646,588.365,6451523.698,1872945.796,15.0,7.4,2,11.31,-11.2,3,,,,,,,,,30.99,2.74,us-101,1118847254.5,True,0,0,348,1057.0,30.990999999999985,10.0,1.3100000000000005,2.7401414677276734,23.65725190839693,False,True,False,False,561.052,27.312999999999988,False,near_collision,True,50
1045,2757,335.0,1118847254600,54.692,549.858,6451479.599,1872954.317,15.0,7.9,2,45.36,3.1,5,,,,,,,,,69.09,1.52,us-101,1118847254.6,True,0,0,259,1041.0,69.08800000000008,45.75,-0.3900000000000005,1.5231040564373914,inf,False,False,False,True,562.529,-12.67100000000005,False,near_collision,True,50
1049,2757,530.0,1118847254600,19.408,600.209,6451540.646,1872947.057,17.5,7.4,2,23.63,10.7,2,,,,,,,,,46.8,1.98,us-101,1118847254.6,True,0,0,312,1043.0,46.80200000000002,25.0,-1.370000000000001,1.980617858654254,inf,False,False,False,True,562.529,37.67999999999995,False,near_collision,True,50
1050,2757,487.0,1118847254600,43.113,570.587,6451502.771,1872949.128,15.5,6.4,2,33.12,1.97,4,,,,,,,,,56.48,1.71,us-101,1118847254.6,True,0,0,279,1044.0,56.476,29.71,3.4099999999999966,1.705193236714976,16.56187683284459,False,False,False,True,562.529,8.057999999999993,False,near_collision,True,50
1053,2757,642.0,1118847254600,7.697,599.502,6451547.935,1872956.249,13.5,5.9,2,10.0,0.02,1,,,,,,,,,31.01,3.1,us-101,1118847254.6,True,0,0,412,1047.0,31.012000000000057,14.89,-4.890000000000001,3.1012000000000057,inf,False,False,False,False,562.529,36.972999999999956,False,near_collision,True,50
1054,2757,534.0,1118847254600,29.72,562.529,6451505.693,1872964.482,13.0,5.9,2,14.03,-11.2,3,,,,,,,,,26.87,1.92,us-101,1118847254.6,True,0,0,316,1061.0,26.873000000000047,10.37,3.66,1.915395580898079,7.342349726775969,False,True,False,True,562.529,0.0,True,near_collision,True,50
1056,2757,599.0,1118847254600,18.806,519.155,6451480.634,1873001.534,14.0,7.4,2,19.07,6.94,2,,,,,,,,,81.05,4.25,us-101,1118847254.6,True,0,0,371,1049.0,81.05399999999997,23.63,-4.559999999999999,4.250340849501834,inf,False,False,False,False,562.529,-43.374000000000024,False,near_collision,True,50
1057,2757,578.0,1118847254600,30.628,620.356,6451548.193,1872925.255,13.5,7.4,2,10.01,0.07,3,,,,,,,,,26.36,2.63,us-101,1118847254.6,True,0,0,348,1055.0,26.363000000000056,8.33,1.6799999999999995,2.6336663336663397,15.69226190476194,False,False,False,False,562.529,57.827,False,near_collision,True,50
1059,2757,494.0,1118847254600,40.212,502.187,6451453.736,1872996.872,15.0,7.4,2,28.33,-5.65,4,,,,,,,,,68.4,2.41,us-101,1118847254.6,True,0,0,293,1050.0,68.39999999999998,33.12,-4.789999999999999,2.414401694316978,inf,False,True,False,False,562.529,-60.341999999999985,False,near_collision,True,50
1061,2757,579.0,1118847254600,31.612,589.402,6451524.438,1872945.18,15.0,7.4,2,10.37,-5.46,3,,,,,,,,,30.95,2.98,us-101,1118847254.6,True,0,0,348,1057.0,30.95399999999995,10.01,0.3599999999999994,2.9849566055930525,85.98333333333333,False,True,False,False,562.529,26.873000000000047,False,near_collision,True,50
1045,2758,335.0,1118847254700,54.826,554.415,6451482.897,1872951.188,15.0,7.9,2,45.6,2.22,5,,,,,,,,,68.95,1.51,us-101,1118847254.7,True,0,0,259,1041.0,68.94600000000003,43.09,2.509999999999998,1.511973684210527,27.468525896414373,False,False,False,True,563.867,-9.451999999999998,False,near_collision,True,50
1049,2758,530.0,1118847254700,19.411,602.654,6451542.473,1872945.419,17.5,7.4,2,24.46,6.26,2,,,,,,,,,46.86,1.92,us-101,1118847254.7,True,0,0,312,1043.0,46.85699999999997,25.0,-0.5399999999999991,1.9156582174979544,inf,False,False,False,True,563.867,38.787000000000035,False,near_collision,True,50
